file_name,table
geography_master.tsv,geography_dim
tbl_td.{ext}.csv,time_dim
STAGINg_GeOgraPhY.XLSX,geography_dim
Performance_Metrics.Tsv,fact
geo_dimension.parquet,geography_dim
time_ref.{ext}.csv,time_dim
temporal_dim.csv,time_dim
Geography_Dimension.Xlsx,geography_dim
time_dim.parquet,time_dim
rpt_prd_tbl.{ext}.txt,product_dim
TERRITORIES.Csv,geography_dim
prd.{ext}.dat,product_dim
STATE_REGION.TSV,geography_dim
time_master.csv,time_dim
tImE_diMEnSIon.TxT,time_dim
temporal_data.tsv,time_dim
FaCT_MasTER.CSV,fact
IMP__FCT.{EXT}.TXT,fact
TM_snp.{Ext}.DaT,time_dim
geography_master.xlsx,geography_dim
GEO_DIMENSION.PARQUET,geography_dim
Zones.Tsv,geography_dim
Fact.Csv,fact
DtDim.{Ext}.Dat,time_dim
PRODUCT_LOOKUP.TXT,product_dim
analysis_facts.parquet,fact
SKU_MASTER.CSV,product_dim
tIMe_dimeNsION.PArQUet,time_dim
IMP_GEO_SNP.{EXT}.TXT,geography_dim
Master_File.Dat,geography_dim
combined_time_dim_fact.xlsx,time_dim
BUsiness_METrIcS.Tsv,fact
Raw_Sales_Export.Tsv,fact
fct_dim.{ext}.csv,fact
Raw_RegiONaL_DIM.pARquet,geography_dim
proDUct_dIMEnSiON.TSV,product_dim
PRODUCT_EXPORT.CSV,product_dim
financials.tsv,fact
Items.Xlsx,product_dim
INVENTORY.XLSX,product_dim
Data.Xlsx,geography_dim
fact_product_dim.csv,product_dim
product_dim_with_fact.xlsx,fact
dump.txt,time_dim
geOGRaPHy_Dim.xLSX,geography_dim
REPORT.CSV,product_dim
GEo_dIm.pArquET,geography_dim
TD.{EXT}.TXT,time_dim
Prod_Dim.Xlsx,product_dim
TIME_DIM.PARQUET,time_dim
pRD_caT.{Ext}.xlsX,product_dim
EXPORT_2024.TXT,product_dim
PROD_TIME_MAPPING.XLSX,time_dim
Time_Dimension.Csv,time_dim
IMPFCTDATA.{EXT}.DAT,fact
geosnp.{ext}.csv,geography_dim
dtdim.{ext}.txt,time_dim
combined_fact_geography_dim.xlsx,fact
data.xlsx,time_dim
datagd.{ext}report.csv,geography_dim
ref_data.csv,product_dim
time_dimension.parquet,time_dim
Prod_Locations.Parquet,geography_dim
GEOGRAPHY_DIMENSION.PARQUET,geography_dim
raw_market_facts.tsv,fact
TD.{EXT}_V1.XLSX,time_dim
TM_diM.{eXT}_v1.xLsX,time_dim
geography_dim.tsv,geography_dim
RevENuE_DATa.cSv,fact
codes.xlsx,geography_dim
prod_dim.txt,product_dim
fact.xlsx,fact
PRoD_SaLes_EXPOrt.PArQUet,fact
Periods.Csv,time_dim
Fact_2023.Tsv,fact
catalog.xlsx,product_dim
FCT_mSTr.{eXT}.csV,fact
product_dim_geography_dim_report.csv,product_dim
prod_temporal_data.csv,time_dim
tm_snp.{ext}.csv,time_dim
temporal_dim.csv,time_dim
DATAFACTTBL.{EXT}EXPORT.TXT,fact
CATALOG.TSV,product_dim
kpI_ExPort.tsv,fact
Fiscal_Calendar.Xlsx,time_dim
staging_geo_data.tsv,geography_dim
Geography_Dimension.Xlsx,geography_dim
tm_lkP.{Ext}_repOrT.dat,time_dim
Performance_Metrics.Tsv,fact
staging_catalog.csv,product_dim
product_dim_with_time_dim.csv,time_dim
prod_product_hierarchy.xlsx,product_dim
TIME_MAPPING.CSV,time_dim
fact.tsv,fact
RPT_PRD.{EXT}.DAT,product_dim
Mapping.Dat,geography_dim
FCT_SNP.{EXT}_EXPORT.TXT,fact
fact.txt,fact
dump.dat,time_dim
Dump.Dat,fact
Export.Xlsx,time_dim
analysis_facts.csv,fact
FACt_mAStER.Tsv,fact
dEv_CalENdaR.PArQuet,time_dim
dump.dat,fact
geography_snapshot.txt,geography_dim
transaction_data.csv,fact
Fiscal_Calendar.Csv,time_dim
temporal_data.csv,time_dim
geography_dim_with_time_dim.csv,time_dim
fact_export.txt,fact
prdtbl.{ext}report.dat,product_dim
LIST.XLSX,geography_dim
time_dim_fact_report.xlsx,time_dim
data.dat,time_dim
RAW_KPI_EXPORT.PARQUET,fact
product_dim.csv,product_dim
product_hierarchy.xlsx,product_dim
geography_20240115.parquet,geography_dim
raw_territories.tsv,geography_dim
fact_time_dim_report.xlsx,fact
time_q1_2024.tsv,time_dim
EXPORT_20240115.XLSX,product_dim
time_snapshot.txt,time_dim
Transaction_Data.Parquet,fact
Fact_Dump.Xlsx,fact
combined_fact_geography_dim.csv,fact
prod_inventory.parquet,product_dim
Product_Lookup.Tsv,product_dim
data__dt_dim.{ext}_final.txt,time_dim
brAND_DiM.xLSX,product_dim
lOcAtiOns.TSV,geography_dim
GeO_MsTr.{eXT}.tXT,geography_dim
PrD_dIM.{ExT}_V1.dAt,product_dim
RPT__TM_LKP.{EXT}.DAT,time_dim
CALENDAR_DIM.TXT,time_dim
Ref_Data.Dat,geography_dim
prod_fiscal_calendar.csv,time_dim
FCT_DATA.{EXT}.XLSX,fact
staging_locations.parquet,geography_dim
items.csv,product_dim
ref_data.xlsx,product_dim
combined_product_dim_fact.xlsx,product_dim
FACT_V1.XLSX,fact
product_dim_geography_dim_report.csv,product_dim
regional_dim.tsv,geography_dim
reference.csv,geography_dim
report.dat,fact
prod.{eXT}.dat,product_dim
master_file.txt,product_dim
Business_Metrics.Tsv,fact
Sales_Export.Parquet,fact
Locations.Parquet,geography_dim
performance_metrics.parquet,fact
TIME_MAPPING.PARQUET,time_dim
ZONES.CSV,geography_dim
data.xlsx,product_dim
CAL_DIM.{EXT}.CSV,time_dim
TIme_EXPOrt.ParQuEt,time_dim
rpt_prd_mstr.{ext}.csv,product_dim
LIST.XLSX,geography_dim
Staging_Fact.Xlsx,fact
TiME_2023.csv,time_dim
time_dim_product_dim.csv,product_dim
TD.{EXT}.XLSX,time_dim
assortment.xlsx,product_dim
geography_dim.tsv,geography_dim
RAw_fACt.TsV,fact
PrOD_TeMPOrAl_dATA.PArquEt,time_dim
time_snapshot.txt,time_dim
geo_exp.{ext}_report.txt,geography_dim
FISCAL_CALENDAR.CSV,time_dim
time_2024.xlsx,time_dim
impprdcat.{ext}.dat,product_dim
tbl_-prd_exp.{ext}_final.xlsx,product_dim
pdim.{EXT}.CsV,product_dim
FISCAL_CALENDAR.CSV,time_dim
sales_fact.tsv,fact
brand_dim.csv,product_dim
iTEM_DIM.xLSX,product_dim
time_dim.{ext}.txt,time_dim
export_2024.csv,product_dim
TIME_DIM.{EXT}_DATA.DAT,time_dim
CAL_DIM.{EXT}_EXPORT.TXT,time_dim
product_export.xlsx,product_dim
PRODUCT_SNAPSHOT.CSV,product_dim
Geography_Dimension.Tsv,geography_dim
timeline.xlsx,time_dim
gEoGRAphy_DiM.TSv,geography_dim
Time_Snapshot.Parquet,time_dim
time_dim_with_fact.xlsx,fact
GEO.{EXT}.DAT,geography_dim
Staging_Market_Facts.Csv,fact
tm_snp.{ext}.dat,time_dim
combined_product_dim_geography_dim.xlsx,product_dim
tImE_snaPShOT.TSV,time_dim
DETAILS.XLSX,product_dim
Staging_Time.Xlsx,time_dim
Staging_Product.Xlsx,product_dim
ExpoRt_jAN.XlSX,fact
calendar_dim.parquet,time_dim
Reference.Txt,geography_dim
EXPORT.CSV,time_dim
ref_data.csv,geography_dim
TIME_DIMENSION.TSV,time_dim
tm_snp.{ext}.xlsx,time_dim
report.dat,fact
geography_dim_fact.csv,fact
Staging_Product.Txt,product_dim
STAGING_AREA_MAPPING.CSV,geography_dim
GeoDim.{Ext}.Txt,geography_dim
Timeline.Tsv,time_dim
geography_dim_with_time_dim.xlsx,time_dim
temporal_data.parquet,time_dim
tbl_-time_ref.{ext}_report.xlsx,time_dim
rpt__g_data.{ext}.xlsx,geography_dim
TIME_EXPORT.CSV,time_dim
prod_country_dim.parquet,geography_dim
Dev_Item_Data.Tsv,product_dim
country_dim.csv,geography_dim
geography_dim_with_product_dim.xlsx,product_dim
GEOGRAPHY_MASTER.XLSX,geography_dim
fact.csv,fact
FACT_maSter.xLSx,fact
FCT_DATA.{EXT}_FINAL.DAT,fact
fact_metrics.xlsx,fact
time_dim_with_fact.xlsx,fact
datafile.dat,fact
Timeline.Parquet,time_dim
Product_Snapshot.Csv,product_dim
stAGinG_lOCaTIoN_MasTEr.PaRqUET,geography_dim
TiMe_mASTER.Txt,time_dim
fiscal_calendar.parquet,time_dim
locations.xlsx,geography_dim
fACt_MasTer.CSV,fact
ref_data.csv,product_dim
DETAILS.CSV,product_dim
GEOlkp.{ExT}.dAT,geography_dim
PERIODS.CSV,time_dim
dev_sales_export.tsv,fact
trANsacTIoN_dATA.tsV,fact
PRD_SNP.{EXT}_EXPORT.CSV,product_dim
export.dat,time_dim
staging_item_data.parquet,product_dim
PRODUCT_LOOKUP.PARQUET,product_dim
TMdim.{ExT}BaCkUp.csV,time_dim
Calendar.Tsv,time_dim
combined_time_dim_product_dim.csv,time_dim
PRoducT_DimeNSion.ParQuEt,product_dim
prod_calendar.csv,time_dim
Staging_Time.Csv,time_dim
fctsnp.{ext}.csv,fact
Prod_Assortment.Xlsx,product_dim
PERFORMANCE_METRICS.PARQUET,fact
lOoKup.XLsX,geography_dim
TRANSACTION_DATA.PARQUET,fact
combined_geography_dim_fact.xlsx,geography_dim
fact_v1.csv,fact
PRD_DIM.{EXT}.DAT,product_dim
time_2023.tsv,time_dim
DATE_MAPPING.XLSX,time_dim
kpi_export.tsv,fact
time_dim_with_geography_dim.csv,geography_dim
STAGING_TIME.CSV,time_dim
Imp_Fct_Snp.{Ext}.Xlsx,fact
pROD_dIM.CSv,product_dim
RAW_BRAND_DIM.XLSX,product_dim
combined_product_dim_fact.csv,product_dim
TIME_SNAPSHoT.csv,time_dim
ImPprDREF.{eXT}.DAt,product_dim
fact_geography_dim_report.csv,fact
item_data.tsv,product_dim
Calendar_Dim.Xlsx,time_dim
Data__F_Table.{Ext}.Dat,fact
exp__fct_data.{ext}.xlsx,fact
Dev_Transaction_Data.Xlsx,fact
TIME_DIM.PARQUET,time_dim
timeline.xlsx,time_dim
kpi_export.xlsx,fact
tMDim.{EXT}.CsV,time_dim
Exp__Cal_Dim.{Ext}_Data.Xlsx,time_dim
STAGING_ITEM_DATA.CSV,product_dim
ft.{ext}.txt,fact
Time_Dimension.Txt,time_dim
fact_product_dim.csv,product_dim
tImE_ReF.{ext}.Dat,time_dim
exp_-fct_data.{ext}.csv,fact
dev_time_mapping.csv,time_dim
REGIONAL_DIM.PARQUET,geography_dim
staging_time.xlsx,time_dim
rpt__geo_exp.{ext}.xlsx,geography_dim
raw_items.csv,product_dim
TIME_DIM.{EXT}_FINAL.TXT,time_dim
dump.txt,product_dim
State_Region.Csv,geography_dim
time_dim.{ext}.txt,time_dim
area_mapping.parquet,geography_dim
tm_snp.{ext}.xlsx,time_dim
country_dim.csv,geography_dim
SALES_FACT.TSV,fact
PROD_FISCAL_CALENDAR.CSV,time_dim
brand_dim.tsv,product_dim
RAW_INVENTORY.XLSX,product_dim
fact_dump.csv,fact
geography_snapshot.xlsx,geography_dim
Product_Dim.Txt,product_dim
Time_Master.Xlsx,time_dim
dt_dIm.{exT}_REport.dAT,time_dim
DATASET.XLSX,time_dim
Zones.Xlsx,geography_dim
timeline.xlsx,time_dim
geOGrAPHY_dImENSiOn.csV,geography_dim
zones.csv,geography_dim
kpi_export.xlsx,fact
Prod_Dim.Tsv,product_dim
fact_snapshot_q1_2024.txt,fact
iMP__GD.{ext}.TXT,geography_dim
gEo_looKUP.cSv,geography_dim
Product_Hierarchy.Parquet,product_dim
geo_dimension.xlsx,geography_dim
locations.tsv,geography_dim
Data.Txt,time_dim
business_metrics.tsv,fact
geo_dimension.parquet,geography_dim
tmdim.{ext}_final.xlsx,time_dim
combined_fact_geography_dim.xlsx,fact
fcT.{eXt}_rEPoRT.Csv,fact
prod_FIscAL_CAlEnDaR.TsV,time_dim
Prd_Dim.{Ext}.Txt,product_dim
Time_Ref.{Ext}_Final.Dat,time_dim
data.txt,geography_dim
FACT_2023.CSV,fact
staging_product.xlsx,product_dim
combined_product_dim_geography_dim.xlsx,product_dim
STAGING_GEOGRAPHY.TSV,geography_dim
deV_CATaLog.ParQUeT,product_dim
prdmstr.{ext}.dat,product_dim
Locations.Tsv,geography_dim
Snapshot.Txt,fact
eXp__Tm_DIM.{eXt}.cSv,time_dim
geography_master.txt,geography_dim
tm_lkp.{ext}.csv,time_dim
prod_state_region.tsv,geography_dim
sales_export.parquet,fact
geo_dim.csv,geography_dim
tbl_-geo_tbl.{ext}.csv,geography_dim
rEgIONAl_diM.tSv,geography_dim
Prod_Dim.Txt,product_dim
gEoGRaPhy_snapShOT.parquET,geography_dim
StAgIng_fAct.tXt,fact
Fact_Export.Parquet,fact
CAL_DIM.{EXT}.TXT,time_dim
DAtE_mApPING.xLSX,time_dim
prod_kpi_export.tsv,fact
upload.dat,product_dim
prod_dim.txt,product_dim
combined_fact_product_dim.xlsx,fact
regional_dim.tsv,geography_dim
fact_snapshot_jan_2024.parquet,fact
GEOGRAPHY_DIMENSION.XLSX,geography_dim
geography_2023.csv,geography_dim
GEOGRAPHY_SNAPSHOT.CSV,geography_dim
PRD_MSTR.{EXT}.TXT,product_dim
GEOGRAPHY_SNAPSHOT.TSV,geography_dim
FCT_SNP.{EXT}.CSV,fact
gd.{ext}.txt,geography_dim
Geography_2023.Tsv,geography_dim
DAtAfIle.Dat,fact
time_master.txt,time_dim
report.csv,fact
sales_data.tsv,fact
geo_lookup.txt,geography_dim
Geography_2024_01.Tsv,geography_dim
DATA__CAL_DIM.{EXT}_V1.DAT,time_dim
Product_Lookup.Csv,product_dim
list.csv,geography_dim
fact_dump.csv,fact
output_file.dat,fact
time_dim_with_fact.csv,fact
time_jAN_2024.txT,time_dim
impfacts.{ext}final.xlsx,fact
report.txt,product_dim
combined_time_dim_fact.csv,time_dim
Raw_Market_Facts.Parquet,fact
GEOGRAPHY_DIM.XLSX,geography_dim
fCt_mstr.{ext}.xLsx,fact
StAgINg_DATe_mapPinG.xlsX,time_dim
PROD_DATE_MAPPING.PARQUET,time_dim
Raw_Inventory.Tsv,product_dim
STAging_PeRIoDs.xLSx,time_dim
Time_Export.Tsv,time_dim
Staging_Time.Parquet,time_dim
geography_dim_with_fact.xlsx,fact
Master_File.Xlsx,time_dim
caleNDaR_Dim.tXT,time_dim
calendar.csv,time_dim
PRODUCT_CATALOG.TXT,product_dim
combined_geography_dim_fact.csv,geography_dim
output.xlsx,time_dim
Sfct.{Ext}.Csv,fact
KpI_EXPOrt.tsv,fact
REF_DATA.CSV,geography_dim
geodim.{ext}.xlsx,geography_dim
rAW_TraNsAcTiOn_DaTA.ParquET,fact
TIMe_MAstEr.PARqUet,time_dim
pd.{ext}_data.txt,product_dim
temporal_dATa.Csv,time_dim
f_table.{ext}.csv,fact
FACT_DUMP.PARQUET,fact
catalog.parquet,product_dim
TIME_2024_01.XLSX,time_dim
GEO_DATA.XLSX,geography_dim
catalog.csv,product_dim
ref_data.csv,geography_dim
time_mapping.xlsx,time_dim
master_file.xlsx,time_dim
Merchandise.Csv,product_dim
geography_master.csv,geography_dim
product_2023.txt,product_dim
Item_Dim.Csv,product_dim
Staging_Sales_Data.Xlsx,fact
SALES_FACT.XLSX,fact
time_dim_geography_dim_report.xlsx,time_dim
Date_Dim.Xlsx,time_dim
PROdUcT_DIMenSIOn.XlSx,product_dim
combined_product_dim_time_dim.csv,product_dim
Staging_Time.Parquet,time_dim
Sales_Fact.Parquet,fact
Territories.Xlsx,geography_dim
Dataset.Csv,time_dim
Rpt_-Td.{Ext}_Report.Csv,time_dim
market_facts.tsv,fact
PrODUcT_SnapSHot.PARQUet,product_dim
g_data.{ext}.dat,geography_dim
time_dim_fact_report.csv,time_dim
combined_geography_dim_time_dim.xlsx,geography_dim
time_dim_geography_dim.xlsx,geography_dim
geo_mstr.{ext}_v1.xlsx,geography_dim
Fact_V1.Tsv,fact
geo_lkp.{ext}.txt,geography_dim
product_dim_fact.xlsx,fact
tm_mstr.{ext}.dat,time_dim
data.csv,fact
location_master.tsv,geography_dim
geography_dim_product_dim.xlsx,product_dim
geography_dim_with_fact.csv,fact
geograPHy_DIm.Csv,geography_dim
list.xlsx,time_dim
GEOGRAPHY_SNAPSHOT.CSV,geography_dim
FACT_V2.CSV,fact
dim_dump.txt,geography_dim
Tm.{Ext}.Txt,time_dim
PRD_DIM.{EXT}_FINAL.XLSX,product_dim
time_lookup.csv,time_dim
datafile.txt,fact
TiME_SnAPShOT.TxT,time_dim
upload.xlsx,product_dim
time_dim_with_geography_dim.csv,geography_dim
PRODUCT_LOOKUP.XLSX,product_dim
dev_area_mapping.parquet,geography_dim
Geo_Dim.Parquet,geography_dim
Temporal_Data.Xlsx,time_dim
fact_product_dim.xlsx,product_dim
Staging_Product.Parquet,product_dim
data.txt,geography_dim
geography_2024.parquet,geography_dim
Geography_Export.Txt,geography_dim
time_dimension.tsv,time_dim
fact_product_dim.xlsx,product_dim
geo_data.parquet,geography_dim
ftable.{ext}export.csv,fact
business_metrics.tsv,fact
data.dat,fact
DATA_FCT.{EXT}.DAT,fact
Product_20240115.Tsv,product_dim
Dim_Dump.Txt,geography_dim
Geography_Snapshot.Csv,geography_dim
DEV_SKU_MASTER.CSV,product_dim
product_snapshot.xlsx,product_dim
sku_data.tsv,product_dim
Geog.{Ext}.Xlsx,geography_dim
TImE_dim.{exT}.TXT,time_dim
Raw_Financials.Tsv,fact
Prd_Mstr.{Ext}.Xlsx,product_dim
Export_Q1.Xlsx,fact
Sales_Export.Csv,fact
temporal_dim.parquet,time_dim
Tm.{Ext}.Csv,time_dim
merchandise.xlsx,product_dim
Data__Pdim.{Ext}.Xlsx,product_dim
imP_-fACttbl.{exT}_finaL.txT,fact
proD_aSSoRtmENT.xlsx,product_dim
Prod.{Ext}.Dat,product_dim
Sales_Export.Parquet,fact
Master_File.Dat,time_dim
Inventory.Xlsx,product_dim
DaTE_MAPPIng.XlSx,time_dim
geo_dim.{ext}.csv,geography_dim
Calendar_Dim.Csv,time_dim
TimE_DiMeNsioN.cSv,time_dim
PRODUCT_MASTER.CSV,product_dim
GEOGRAPHY_EXPORT.TSV,geography_dim
TblPd.{Ext}Data.Txt,product_dim
product_export.tsv,product_dim
SALES_FACT.XLSX,fact
geography_dim_with_product_dim.csv,product_dim
STATE_REGION.CSV,geography_dim
GD.{exT}.dAt,geography_dim
geo_tbl.{ext}.dat,geography_dim
geography_2024.csv,geography_dim
EXPORT.DAT,time_dim
Temporal_Data.Tsv,time_dim
Details.Csv,fact
EXP_-PROD.{EXT}.TXT,product_dim
BRAND_DIM.XLSX,product_dim
fact_with_time_dim.csv,time_dim
assORtMeNT.CSv,product_dim
ft.{ext}.txt,fact
FCT_DIM.{EXT}.TXT,fact
Sales_Export.Parquet,fact
staging_schedule.parquet,time_dim
GEO_DIM.{EXT}.CSV,geography_dim
transaction_data.parquet,fact
FACT_SNAPSHOT_2024_01.PARQUET,fact
exp_-cal_dim.{ext}.txt,time_dim
INVENTORY.XLSX,product_dim
fact_table.xlsx,fact
output_file.txt,fact
datafctdim.{ext}.txt,fact
item_dim.parquet,product_dim
datEs.pARQUet,time_dim
sales_fact.tsv,fact
TmDim.{Ext}Final.Xlsx,time_dim
combined_product_dim_fact.csv,product_dim
pRoD_MarKEt_faCTs.PArQuEt,fact
master_file.txt,time_dim
fact_geography_dim.xlsx,geography_dim
Product_Hierarchy.Tsv,product_dim
Records.Xlsx,time_dim
geomstr.{ext}data.xlsx,geography_dim
temporal_dim.txt,time_dim
MASTER_FILE.TXT,product_dim
geog.{ext}.txt,geography_dim
tIME_EXport.tSv,time_dim
pRoDUcT_LISt.TSV,product_dim
data.dat,time_dim
time_dim_fact.csv,fact
prd_lkp.{ext}_report.xlsx,product_dim
PRODUCT_LOOKUP.XLSX,product_dim
data_geo_ref.{ext}_report.txt,geography_dim
time_lookup.tsv,time_dim
performance_metrics.csv,fact
RPT__pdIM.{eXT}.DAT,product_dim
EXPORT.XLSX,time_dim
FACT_METRICS.CSV,fact
combined_geography_dim_fact.xlsx,geography_dim
Raw_Brand_Dim.Xlsx,product_dim
prODUCT_hiEraRchy.tsV,product_dim
PRD_LKP.{EXT}.XLSX,product_dim
reference.xlsx,geography_dim
imp_fct_dim.{ext}.xlsx,fact
MArkET_fACTS.tSV,fact
product_dim.tsv,product_dim
PRODUCT_EXPORT.TXT,product_dim
DATA.CSV,fact
temporal_dim.parquet,time_dim
MASTER_FILE.XLSX,geography_dim
time_tbl.{ext}.csv,time_dim
product_dim_with_fact.xlsx,fact
Territories.Tsv,geography_dim
DeTAIls.xLsx,fact
PeRformaNce_METRics.xLsx,fact
g_data.{ext}.txt,geography_dim
time_dimension.csv,time_dim
Records.Dat,time_dim
product_dimension.csv,product_dim
geography_jan_2024.parquet,geography_dim
fact_with_time_dim.xlsx,time_dim
geography_export.txt,geography_dim
gDim.{EXt}_rEPorT.DAT,geography_dim
TiME_Q1_2024.xlSX,time_dim
georef.{ext}.dat,geography_dim
fact_metrics.tsv,fact
Dataset.Csv,product_dim
CALENDAR_DIM.TSV,time_dim
RAW_reGIOn_dATA.CSV,geography_dim
details.csv,fact
fact_time_dim.csv,time_dim
Temporal_Data.Csv,time_dim
geography_2024_01.tsv,geography_dim
Ref_Data.Txt,product_dim
assortment.parquet,product_dim
exp__tm_snp.{ext}_data.dat,time_dim
raw_assortment.csv,product_dim
records.txt,fact
PRODUCT_LOOKUP.CSV,product_dim
TIME_DIM.CSV,time_dim
PRODUCT_EXPORT.XLSX,product_dim
RAW_STATE_REGION.PARQUET,geography_dim
schedule.xlsx,time_dim
geography_dim_time_dim_report.xlsx,geography_dim
Fact_Table.Parquet,fact
raw_fact.txt,fact
dATaSet.XLsx,time_dim
DATAFILE.XLSX,fact
GEOMSTR.{EXT}DATA.CSV,geography_dim
tBl_tMdIm.{ExT}.XlsX,time_dim
facts.{ext}.dat,fact
prod.{ext}.txt,product_dim
details.dat,fact
DATe_diM.ParQUET,time_dim
export_20240115.xlsx,fact
State_Region.Parquet,geography_dim
export_20240115.dat,product_dim
Codes.Csv,geography_dim
GEO_LOOKUP.TXT,geography_dim
mercHAnDISe.tSv,product_dim
GEO_LOOKUP.XLSX,geography_dim
fAcT_tAbLE.XLsX,fact
time_dim_product_dim.csv,product_dim
list.Txt,time_dim
Cal_Dim.{Ext}_Final.Dat,time_dim
geography_master.xlsx,geography_dim
fact.tsv,fact
Temporal_Data.Tsv,time_dim
tmsnp.{ext}v1.dat,time_dim
product_lookup.tsv,product_dim
Master_File.Txt,product_dim
Time_Export.Tsv,time_dim
geography_dim.parquet,geography_dim
datasEt.XlSX,time_dim
Output.Csv,time_dim
fct_mstr.{ext}.xlsx,fact
RAW_fAcT.tXt,fact
GEOGRAPHY_EXPORT.CSV,geography_dim
data.xlsx,time_dim
product_dim_geography_dim.csv,geography_dim
Product_2024_01.Parquet,product_dim
fct_snp.{ext}.xlsx,fact
Time_Master.Txt,time_dim
prd_dim.{ext}_final.txt,product_dim
Dev_Fiscal_Calendar.Tsv,time_dim
GEOGRAPHY_DIM.TXT,geography_dim
Dataset.Csv,time_dim
ProdUCt_LIst.XLsx,product_dim
GEOgRAPHY_dIm.Xlsx,geography_dim
financials.parquet,fact
TbL_-GEO_LKP.{exT}_bacKUP.Csv,geography_dim
time_mapping.parquet,time_dim
RAW_BRAND_DIM.PARQUET,product_dim
tblgeoexp.{ext}.xlsx,geography_dim
Geography_Dim.Tsv,geography_dim
Dev_Dates.Tsv,time_dim
Records.Txt,fact
Dev_Performance_Metrics.Xlsx,fact
tM_Lkp.{EXT}.CSV,time_dim
fact_table.tsv,fact
Product_Lookup.Tsv,product_dim
fact_table.tsv,fact
DATA_FACTTBL.{EXT}.XLSX,fact
Performance_Metrics.Xlsx,fact
data_-tm_snp.{ext}.csv,time_dim
transaction_data.tsv,fact
REPORT.DAT,fact
export_jan.dat,fact
fact_product_dim_report.xlsx,fact
time_dim_with_product_dim.csv,product_dim
td.{ext}.xlsx,time_dim
geodim.{ext}.csv,geography_dim
ref_data.dat,geography_dim
finAnCialS.xLsX,fact
geo_dim.csv,geography_dim
item_dim.tsv,product_dim
imp__f_TaBlE.{EXT}.tXT,fact
geography_master.parquet,geography_dim
MARKET_FACTS.XLSX,fact
StAginG_tImE.csV,time_dim
StaGiNG_tiMe.PaRqueT,time_dim
TiME_2024_01.TXT,time_dim
Fct_Data.{Ext}.Csv,fact
REF_DATA.DAT,geography_dim
product_lookup.parquet,product_dim
staging_assortment.parquet,product_dim
upload.csv,product_dim
dump.xlsx,fact
data.dat,fact
staging_fact.txt,fact
Geo_Mstr.{Ext}_Report.Txt,geography_dim
FACTTBL.{EXT}.TXT,fact
time_dim_geography_dim_report.csv,time_dim
Records.Csv,fact
AREA_MAPPING.PARQUET,geography_dim
prod_sales_export.csv,fact
TIMe_diMEnsion.ParqUeT,time_dim
product_dim_geography_dim_report.xlsx,product_dim
reF_DatA.xLsX,geography_dim
Staging_Time.Tsv,time_dim
product_snapshot.parquet,product_dim
dATa_-PrD_diM.{eXt}.CSv,product_dim
PERIODS.CSV,time_dim
Imp_-GeOG.{EXt}.XlSx,geography_dim
Fct_Mstr.{Ext}.Xlsx,fact
staging_temporal_data.tsv,time_dim
Product_Dim.Tsv,product_dim
Item_Data.Tsv,product_dim
business_metrics.tsv,fact
tIME_2024.csV,time_dim
geography_dim_time_dim_report.csv,geography_dim
perIODS.PaRQUET,time_dim
geography_dim_with_fact.xlsx,fact
Master_File.Dat,time_dim
dtdim.{ext}.xlsx,time_dim
Reference.Txt,geography_dim
IMP_TM_MSTR.{EXT}.DAT,time_dim
td.{ext}_report.xlsx,time_dim
product_dim_fact.xlsx,fact
tIme_2024_01.tSv,time_dim
MAPPING.DAT,geography_dim
sfCT.{Ext}.TXt,fact
Output.Dat,time_dim
ref_data.dat,geography_dim
Product_Master.Parquet,product_dim
IMPPROD.{EXT}.DAT,product_dim
Data__Prd_Dim.{Ext}.Txt,product_dim
ProducT_CaTALog.pArQUet,product_dim
fact_metrics.txt,fact
region_data.tsv,geography_dim
product_dimension.csv,product_dim
output.dat,time_dim
lookup.xlsx,geography_dim
DEv_maRKEt_FACTs.ParQueT,fact
BRAND_DIM.XLSX,product_dim
product_dim_with_time_dim.xlsx,time_dim
caldim.{ext}.xlsx,time_dim
date_dim.csv,time_dim
Ft.{Ext}.Csv,fact
facttbl.{ext}_export.dat,fact
StaGING_SaLEs_ExPorT.Csv,fact
RAW_FACT.TSV,fact
Master_File.Csv,time_dim
FISCAL_CALENDAR.PARQUET,time_dim
Staging_Geography.Xlsx,geography_dim
OuTpuT.daT,time_dim
PROD_PERFORMANCE_METRICS.XLSX,fact
geo_lookup.tsv,geography_dim
PERIODS.PARQUET,time_dim
PRd_mSTR.{ext}.txT,product_dim
product_dim_geography_dim.csv,geography_dim
eXp_-Fct_SnP.{eXT}_rEpoRT.xlsx,fact
tmDIm.{EXt}.xlsx,time_dim
MERCHANDISE.XLSX,product_dim
time_export.parquet,time_dim
PRODUCT_LOOKUP.PARQUET,product_dim
gEO_DIM.TXT,geography_dim
raw_country_dim.parquet,geography_dim
Details.Txt,fact
RAW_STATE_REGION.CSV,geography_dim
tbl_-pRD_TbL.{EXT}.XLSX,product_dim
Tmdim.{Ext}.Xlsx,time_dim
fact_geography_dim.csv,geography_dim
MaSTEr_file.TXT,geography_dim
report.txt,fact
transaction_data.csv,fact
fact_geography_dim.csv,geography_dim
geography_dimension.parquet,geography_dim
exp__f_table.{ext}_report.txt,fact
PRODUCT_EXPORT.XLSX,product_dim
imp_-tm_lkp.{ext}.xlsx,time_dim
Raw_Locations.Parquet,geography_dim
fact_metrics.txt,fact
Data.Xlsx,time_dim
